date,time,status,stand,no
2023-03-16,18:15,At gate 18:25,W67,CX 951
2023-03-16,18:15,At gate 19:07,W69,CX 2690
2023-03-16,18:20,At gate 18:13,R13,UO 2643
2023-03-16,18:25,At gate 18:40,W71,CX 254
2023-03-16,18:25,At gate 19:17,S45,MU 535
2023-03-16,18:30,At gate 18:31,S29,HX 1831
2023-03-16,18:35,At gate 22:50,W50,CX 371
2023-03-16,18:35,At gate 18:21,N24,CA 6525
2023-03-16,18:35,At gate 18:36,N36,TG 638
2023-03-16,18:40,At gate 19:19,S31,AY 099
2023-03-16,18:40,At gate 18:14,W61,QR 3481
2023-03-16,18:45,At gate 18:40,R16,HX 611
2023-03-16,18:45,At gate 19:58,S23,CX 825
2023-03-16,18:45,At gate 19:55,S41,MH 9199
2023-03-16,18:50,At gate 18:48,S43,CI 919
2023-03-16,18:50,At gate 18:34,W63,QR 5827
2023-03-16,18:55,At gate 19:12,W48,TK 9220
2023-03-16,18:55,At gate 19:05,N62,QR 5803
2023-03-16,19:00,At gate 18:50,W121L,CX 5631
2023-03-16,19:00,At gate 19:09,W122L,CX 5669
2023-03-16,19:00,At gate 18:55,W123R,CX 5681
2023-03-16,19:00,At gate 19:02,S109,CX 5851
2023-03-16,19:05,At gate 19:27,W40,MH 9203
2023-03-16,19:05,At gate 18:43,N5,MH 9201
2023-03-16,19:10,At gate 20:28,S49,CX 837
2023-03-16,19:10,At gate 00:47 (17/03/2023),W65,CX 957
2023-03-16,19:30,At gate 19:42,S35,JL 7057
2023-03-16,19:40,At gate 23:06,S106,HX 241
2023-03-16,19:45,At gate 19:43,R18,UO 701
2023-03-16,20:00,At gate 19:57,W126,CX 5849
2023-03-16,20:05,At gate 19:34,W46,AI 7161
2023-03-16,20:15,At gate 20:09,N34,JL 7039
2023-03-16,20:15,At gate 20:15,S103,HB 531
2023-03-16,20:25,At gate 19:59,N28,QR 5815
2023-03-16,20:25,At gate 20:52,S4,BA 4574
2023-03-16,20:30,At gate 20:23,S11,CX 369
2023-03-16,20:30,At gate 21:24,N30,CX 918
2023-03-16,20:35,At gate 20:16,W44,AI 7173
2023-03-16,20:40,At gate 20:26,N36,CX 473
2023-03-16,20:50,At gate 21:15,W65,5J 114
2023-03-16,20:55,At gate 21:37,N5,QR 3495
2023-03-16,21:00,At gate 21:39,R19,QR 5812
2023-03-16,21:00,At gate 20:54,N144,CX 5559
2023-03-16,21:00,At gate 20:35,R15,CX 5899
2023-03-16,21:05,At gate 20:59,W125,CX 5135
2023-03-16,21:20,At gate 21:31,N7,PR 310
2023-03-16,21:20,At gate 21:07,R20,CX 5871
2023-03-16,21:25,At gate 21:05,W69,BA 4130
2023-03-16,21:25,At gate 21:23,S43,BA 4566
2023-03-16,21:25,At gate 21:47,N10,CX 457
2023-03-16,21:25,At gate 21:15,W67,QR 3460
2023-03-16,21:50,At gate 22:15,W46,MH 9202
2023-03-16,21:55,At gate 22:49,N34,CX 375
2023-03-16,21:55,At gate 22:39,N60,CX 381
2023-03-16,22:00,At gate 21:53,N24,CI 921
2023-03-16,22:05,At gate 21:45,S45,QR 5816
2023-03-16,22:10,At gate 22:22,S41,CX 979
2023-03-16,22:15,At gate 22:15,N62,CX 479
2023-03-16,22:15,At gate 22:36,S3,CX 902
2023-03-16,22:20,At gate 22:03,W42,JL 7049
2023-03-16,22:20,At gate 22:23,S111,UO 183
2023-03-16,22:25,At gate 22:52,W65,ET 645
2023-03-16,22:25,At gate 22:46,N9,CA 6513
2023-03-16,22:30,At gate 22:42,W61,QR 5802
2023-03-16,22:40,At gate 22:36,S29,HX 1565
2023-03-16,22:40,At gate 22:22,S11,NZ 4147
2023-03-16,22:55,At gate 00:28 (17/03/2023),W63,QR 3452
2023-03-16,22:55,At gate 22:49,N141,HB 505
2023-03-16,23:05,At gate 23:59,R17,CX 5755
2023-03-16,23:10,At gate 23:27,N7,EY 8503
2023-03-16,23:10,At gate 23:02,N26,HA 5381
2023-03-16,23:25,At gate 23:49,S33,AA 8912
2023-03-16,23:30,At gate 23:17,N24,UO 113
2023-03-16,23:30,At gate 23:30,W124,CX 5647
2023-03-16,23:55,At gate 23:42,S43,HX 108
2023-03-16,23:55,At gate 00:25 (17/03/2023),S27,BR 2891
