date,time,status,stand,no
2023-03-25,12:50,At gate 13:46,S47,SC 4789
2023-03-25,12:55,At gate 13:00,N66,CX 431
2023-03-25,12:55,At gate 13:11,S35,AY 6632
2023-03-25,13:00,At gate 13:14,S41,JL 7051
2023-03-25,13:05,At gate 13:53,S29,CX 6111
2023-03-25,13:10,At gate 13:42,W63,CX 238
2023-03-25,13:10,At gate 13:03,N30,UA 7907
2023-03-25,13:15,At gate 13:44,S25,QR 3467
2023-03-25,13:25,At gate 13:09,W40,JL 7041
2023-03-25,13:30,At gate 13:37,W50,CX 906
2023-03-25,13:55,At gate 13:55,S27,SQ 892
2023-03-25,13:55,At gate 14:03,R16,CX 5821
2023-03-25,14:10,At gate 14:13,N64,CX 250
2023-03-25,14:10,At gate 14:10,W71,QR 3458
2023-03-25,14:10,At gate 14:15,N6,HA 5001
2023-03-25,14:15,At gate 14:28,R18,HX 253
2023-03-25,14:15,At gate 14:23,N60,CX 6260
2023-03-25,14:20,At gate 15:46,S33,QR 5841
2023-03-25,14:20,At gate 14:25,N36,BA 4570
2023-03-25,14:25,At gate 14:04,S31,CX 6129
2023-03-25,14:25,At gate 13:56,W42,ET 644
2023-03-25,14:25,At gate 14:02,N8,FM 3007
2023-03-25,14:30,At gate 14:47,S49,CX 363
2023-03-25,14:40,At gate 15:05,N24,BA 031
2023-03-25,14:45,At gate 14:34,N5,LA 6038
2023-03-25,15:00,At gate 15:14,S11,BA 4558
2023-03-25,15:00,At gate 15:08,R13,CX 5705
2023-03-25,15:05,At gate 15:05,N32,HU 8205
2023-03-25,15:05,At gate 15:20,N10,QR 3454
2023-03-25,15:05,At gate 15:05,R15,CX 5173
2023-03-25,15:10,At gate 15:01,W65,CX 930
2023-03-25,15:15,At gate 15:16,S25,FD 500
2023-03-25,15:20,At gate 15:11,W67,PR 3202
2023-03-25,15:25,At gate 15:15,S47,CX 495
2023-03-25,15:30,At gate 15:29,W46,QR 5850
2023-03-25,15:35,At gate 15:31,W122R,CX 5619
2023-03-25,15:35,At gate 15:49,R17,CX 5725
2023-03-25,15:40,At gate 15:38,N30,AE 5311
2023-03-25,15:45,At gate 16:00,R18,HU 8358
2023-03-25,15:50,At gate 16:06,N62,ZH 9091
2023-03-25,15:50,At gate 15:50,N145,CX 5601
2023-03-25,15:55,At gate 15:38,S29,CX 6127
2023-03-25,15:55,At gate 15:36,N28,CA 6503
2023-03-25,16:00,At gate 16:02,W48,ET 1760
2023-03-25,16:00,At gate 18:44,W44,RA 409
2023-03-25,16:05,At gate 16:16,N34,9C 8921
2023-03-25,16:10,At gate 16:11,N26,UO 133
2023-03-25,16:15,At gate 15:59,S35,MF 8703
2023-03-25,16:20,At gate 16:21,R16,CX 5111
2023-03-25,16:35,At gate 16:29,W42,CA 109
2023-03-25,16:35,At gate 16:51,N6,QF 127
2023-03-25,16:45,At gate 16:39,W63,CX 367
2023-03-25,16:45,At gate 16:36,W44,MU 527
2023-03-25,17:00,At gate 16:45,N68,3U 3959
2023-03-25,17:05,At gate 17:08,S23,VA 5774
2023-03-25,17:05,At gate 17:27,S31,CI 915
2023-03-25,17:05,At gate 17:07,R19,HB 521
2023-03-25,17:10,At gate 17:40,S1,BA 4136
2023-03-25,17:15,At gate 16:55,W65,CA 6521
2023-03-25,17:15,At gate 17:19,S27,CX 6630
2023-03-25,17:20,At gate 17:30,S33,BA 4554
2023-03-25,17:30,At gate 17:00,R13,CX 357
2023-03-25,17:30,At gate 17:22,N8,CA 6511
2023-03-25,17:30,At gate 17:22,W123R,HX 633
2023-03-25,17:30,At gate 17:13,W46,QR 5814
2023-03-25,17:30,At gate 17:29,N30,MH 9196
2023-03-25,17:35,At gate 17:52,N10,HX 309
2023-03-25,17:40,At gate 17:39,N60,EK 384
2023-03-25,17:40,At gate 16:59,S25,NZ 4212
2023-03-25,17:45,At gate 18:06,N26,PR 306
2023-03-25,17:45,At gate 17:34,R18,LY 9116
2023-03-25,17:45,At gate 18:24,S43,CX 770
2023-03-25,17:50,At gate 17:54,R20,AI 7183
2023-03-25,17:50,At gate 17:46,R15,CX 5687
2023-03-25,18:00,At gate 18:31,N36,5J 112
2023-03-25,18:00,At gate 17:58,W61,MU 505
2023-03-25,18:00,At gate 17:27,N34,MU 765
2023-03-25,18:05,At gate 17:58,S45,MF 8685
2023-03-25,18:10,At gate 18:01,S4,AA 8894
2023-03-25,18:15,At gate 18:37,W50,CX 2690
2023-03-25,18:25,At gate 18:27,S41,CX 254
2023-03-25,18:25,At gate 18:08,W48,MU 535
2023-03-25,18:30,At gate 18:36,S35,HX 1831
2023-03-25,18:35,At gate 18:41,N66,CX 371
2023-03-25,18:35,At gate 18:34,N9,CA 6525
2023-03-25,18:35,At gate 18:21,W42,TG 638
2023-03-25,18:40,At gate 18:59,S29,AY 099
2023-03-25,18:40,At gate 18:25,W69,QR 3481
2023-03-25,18:45,At gate 19:04,R17,HX 611
2023-03-25,18:45,At gate 18:59,S2,CX 825
2023-03-25,18:50,At gate 19:08,N6,VJ 876
2023-03-25,18:50,At gate 19:14,S31,CI 919
2023-03-25,18:50,At gate 18:50,N32,QR 5827
2023-03-25,18:55,At gate 19:01,N68,TK 9220
2023-03-25,18:55,At gate 22:05,N66,QR 5803
2023-03-25,19:00,At gate 19:25,W126,CX 5669
2023-03-25,19:00,At gate 19:07,R16,CX 5681
2023-03-25,19:00,At gate 19:05,R19,CX 5851
2023-03-25,19:05,At gate 18:50,N62,MH 9203
2023-03-25,19:05,At gate 19:20,N30,MH 9201
2023-03-25,19:30,At gate 19:36,W61,JL 7057
2023-03-25,19:35,At gate 19:54,S23,CA 6517
2023-03-25,19:45,At gate 19:52,R18,UO 701
2023-03-25,20:00,At gate 19:41,R15,CX 5849
2023-03-25,20:05,At gate 19:47,W71,AI 7161
2023-03-25,20:15,At gate 20:14,W48,JL 7039
2023-03-25,20:15,At gate 20:24,R20,HB 531
2023-03-25,20:25,At gate 20:18,W42,BA 4574
2023-03-25,20:30,At gate 20:31,S11,CX 369
2023-03-25,20:30,At gate 21:22,N6,CX 918
2023-03-25,20:35,At gate 20:22,S45,AI 7173
2023-03-25,20:40,At gate 20:33,N36,CX 473
2023-03-25,20:50,At gate 21:13,N26,5J 114
2023-03-25,20:55,At gate 21:08,S31,QR 3495
2023-03-25,21:00,At gate 21:08,S47,QR 5812
2023-03-25,21:00,At gate 20:47,W121L,CX 5559
2023-03-25,21:00,At gate 21:02,S102,CX 5899
2023-03-25,21:05,At gate 20:51,W122L,CX 5135
2023-03-25,21:15,At gate 21:10,N34,QR 816
2023-03-25,21:20,At gate 21:26,S35,PR 310
2023-03-25,21:20,At gate 21:17,N60,CX 5871
2023-03-25,21:25,At gate 21:01,N64,BA 4130
2023-03-25,21:25,At gate 21:21,S41,BA 4566
2023-03-25,21:25,At gate 21:22,N10,CX 457
2023-03-25,21:25,At gate 21:39,S4,QR 3460
2023-03-25,21:30,At gate 21:37,S103,CX 5627
2023-03-25,21:35,At gate 21:16,N5,JL 7059
2023-03-25,21:50,At gate 21:44,S49,MH 9202
2023-03-25,21:55,At gate 22:03,R16,HU 8161
2023-03-25,21:55,At gate 22:03,S43,CX 381
2023-03-25,22:00,At gate 22:21,N9,CI 921
2023-03-25,22:05,At gate 22:02,N28,QR 5816
2023-03-25,22:10,At gate 22:17,W71,CX 979
2023-03-25,22:15,At gate 22:39,N32,CX 479
2023-03-25,22:15,At gate 22:17,N30,CX 902
2023-03-25,22:20,At gate 22:11,W44,JL 7049
2023-03-25,22:20,At gate 22:24,S104,UO 183
2023-03-25,22:25,At gate 22:36,S33,ET 645
2023-03-25,22:25,At gate 22:29,N7,CA 6513
2023-03-25,22:30,At gate 22:38,W61,QR 5802
2023-03-25,22:35,At gate 22:44,W65,CX 991
2023-03-25,22:40,At gate 22:32,N26,HX 1565
2023-03-25,22:40,At gate 22:56,S29,NZ 4147
2023-03-25,22:55,At gate 23:02,W69,QR 3452
2023-03-25,23:00,At gate 23:16,R17,CX 5765
2023-03-25,23:05,At gate 23:18,S2,BA 4562
2023-03-25,23:05,At gate 23:16,S106,CX 5755
2023-03-25,23:10,At gate 23:14,S35,EY 8503
2023-03-25,23:10,At gate 23:09,W67,HA 5381
2023-03-25,23:25,At gate 23:41,N24,AA 8912
2023-03-25,23:30,At gate 23:29,S110,UO 113
2023-03-25,23:30,At gate 23:42,R20,CX 5647
2023-03-25,23:55,At gate 23:37,S107,HX 108
2023-03-25,23:55,At gate 00:33 (26/03/2023),S111,BR 2891
